tourist_id,gioi_tinh,nhom_tuoi,muc_dich,so_nguoi,ngan_sach_trieu,so_ngay,mua,dia_diem,kenh_dat,danh_gia,khach_quay_lai,DV_Khach_San_Resort,DV_Homestay_Glamping,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Ve_Khu_Vui_Choi,DV_Tour_Trong_Ngay,DV_Thue_Xe_Oto,DV_Thue_Xe_Dien,HD_Tam_Bien,HD_Leo_Nui_Trekking,HD_Tham_Quan_Di_Tich,HD_Mua_Sam,HD_Am_Thuc,HD_Chup_Anh_Check_In,HD_The_Thao_Nuoc,HD_Nghi_Duong_Chua_Lanh,services_list,activities_list
KH0690,Nam,26-35,Di_Mot_Minh,2,21.7,5,Dong,Phu_Quoc,Truc_Tiep,3.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Tour_Trong_Ngay",HD_Tam_Bien
KH0691,Nu,46-55,Kham_Pha,4,65.4,6,Dong,Hoi_An,App_Di_Dong,4.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,DV_Khach_San_Resort,HD_The_Thao_Nuoc
KH0692,Nu,26-35,Tuan_Trang_Mat,6,25.8,5,Ha,HCMC,App_Di_Dong,2.5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,DV_Khach_San_Resort,"HD_Tham_Quan_Di_Tich,HD_Chup_Anh_Check_In"
KH0693,Nam,55+,Di_Mot_Minh,3,13.8,7,Thu,Hue,Website_OTA,4.5,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,"DV_Homestay_Glamping,DV_Ve_May_Bay,DV_Dua_Don_San_Bay",HD_Tham_Quan_Di_Tich
KH0694,Nam,18-25,Tuan_Trang_Mat,2,10.6,7,Thu,Hoi_An,Website_OTA,4.5,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,"DV_Homestay_Glamping,DV_Thue_Xe_Dien","HD_Tham_Quan_Di_Tich,HD_Chup_Anh_Check_In"
KH0695,Nam,46-55,Kham_Pha,3,17.5,4,Thu,Sapa,App_Di_Dong,3.0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,"DV_Khach_San_Resort,DV_Tour_Trong_Ngay","HD_Tam_Bien,HD_Leo_Nui_Trekking"
KH0696,Nu,55+,Gia_Dinh,5,50.4,8,Dong,Sapa,Super_App_Vi_Dien_Tu,4.0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,"DV_Khach_San_Resort,DV_Homestay_Glamping,DV_Thue_Xe_Dien","HD_Leo_Nui_Trekking,HD_The_Thao_Nuoc"
KH0697,Nam,26-35,Di_Mot_Minh,2,36.5,8,Xuan,Sapa,App_Di_Dong,4.5,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,"DV_Khach_San_Resort,DV_Tour_Trong_Ngay,DV_Thue_Xe_Dien","HD_Leo_Nui_Trekking,HD_Chup_Anh_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH0698,Nu,26-35,Ban_Be,5,29.3,4,Ha,Sapa,Website_OTA,4.0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,"DV_Homestay_Glamping,DV_Ve_May_Bay","HD_Leo_Nui_Trekking,HD_The_Thao_Nuoc"
KH0699,Nam,18-25,Cong_Tac,5,42.1,3,Dong,Sapa,Website_OTA,4.0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,DV_Khach_San_Resort,"HD_Tam_Bien,HD_Tham_Quan_Di_Tich,HD_Chup_Anh_Check_In"
KH0700,Nu,18-25,Tuan_Trang_Mat,5,26.7,4,Dong,Da_Nang,Super_App_Vi_Dien_Tu,3.0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,"DV_Homestay_Glamping,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Tam_Bien,HD_Mua_Sam,HD_The_Thao_Nuoc"
KH0701,Nam,26-35,Cong_Tac,6,40.5,6,Ha,Sapa,App_Di_Dong,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,DV_Homestay_Glamping,HD_Chup_Anh_Check_In
KH0702,Nam,18-25,Di_Mot_Minh,2,10.3,2,Thu,Ha_Long,Website_OTA,3.5,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,"DV_Homestay_Glamping,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Ve_Khu_Vui_Choi,DV_Tour_Trong_Ngay","HD_Tam_Bien,HD_The_Thao_Nuoc,HD_Nghi_Duong_Chua_Lanh"
KH0703,Nam,46-55,Ban_Be,4,5.9,2,Ha,Ha_Noi,Super_App_Vi_Dien_Tu,3.0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,DV_Homestay_Glamping,"HD_Leo_Nui_Trekking,HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH0704,Nam,36-45,Kham_Pha,4,23.1,2,Thu,Sapa,App_Di_Dong,4.5,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"DV_Khach_San_Resort,DV_Thue_Xe_Oto",HD_Leo_Nui_Trekking
KH0705,Nu,18-25,Tuan_Trang_Mat,4,19.3,6,Ha,HCMC,Website_OTA,4.0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,1,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Tam_Bien,HD_Tham_Quan_Di_Tich,HD_Mua_Sam,HD_Chup_Anh_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH0706,Nam,36-45,Ban_Be,1,3.2,6,Ha,Hoi_An,Website_OTA,3.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,DV_Homestay_Glamping,HD_Tham_Quan_Di_Tich
KH0707,Nu,36-45,Ban_Be,3,29.6,6,Xuan,Da_Nang,Website_OTA,3.0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,"DV_Homestay_Glamping,DV_Ve_May_Bay,DV_Dua_Don_San_Bay",HD_Leo_Nui_Trekking
KH0708,Nam,18-25,Gia_Dinh,2,26.5,7,Xuan,Ha_Long,Super_App_Vi_Dien_Tu,3.5,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,"DV_Khach_San_Resort,DV_Tour_Trong_Ngay","HD_Tam_Bien,HD_Nghi_Duong_Chua_Lanh"
KH0709,Nam,26-35,Ban_Be,3,21.0,7,Ha,Mui_Ne,Truc_Tiep,4.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"DV_Homestay_Glamping,DV_Tour_Trong_Ngay",HD_Am_Thuc
KH0710,Nu,36-45,Di_Mot_Minh,1,4.7,8,Ha,Ha_Noi,App_Di_Dong,4.5,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"DV_Khach_San_Resort,DV_Homestay_Glamping","HD_Tham_Quan_Di_Tich,HD_Nghi_Duong_Chua_Lanh"
KH0711,Nam,36-45,Kham_Pha,1,6.4,5,Dong,Mui_Ne,Website_OTA,3.0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,"DV_Khach_San_Resort,DV_Tour_Trong_Ngay,DV_Thue_Xe_Dien","HD_Am_Thuc,HD_The_Thao_Nuoc"
KH0712,Nam,26-35,Ban_Be,3,30.6,4,Xuan,Sapa,Website_OTA,3.5,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,"DV_Khach_San_Resort,DV_Thue_Xe_Dien","HD_Am_Thuc,HD_Chup_Anh_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH0713,Nu,18-25,Di_Mot_Minh,4,71.7,4,Ha,Ha_Long,Website_OTA,4.0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,"DV_Khach_San_Resort,DV_Ve_Khu_Vui_Choi","HD_Tam_Bien,HD_Mua_Sam,HD_Chup_Anh_Check_In,HD_The_Thao_Nuoc"
KH0714,Nam,26-35,Cong_Tac,4,10.1,2,Thu,Da_Lat,Website_OTA,2.5,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,"DV_Homestay_Glamping,DV_Thue_Xe_Dien","HD_Leo_Nui_Trekking,HD_Chup_Anh_Check_In"
KH0715,Nam,55+,Ban_Be,3,59.1,8,Thu,Nha_Trang,Truc_Tiep,4.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,"DV_Khach_San_Resort,DV_Ve_Khu_Vui_Choi","HD_Tam_Bien,HD_Nghi_Duong_Chua_Lanh"
KH0716,Nu,55+,Gia_Dinh,4,17.3,5,Thu,Hue,Website_OTA,4.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Dua_Don_San_Bay",HD_Nghi_Duong_Chua_Lanh
KH0717,Nam,36-45,Cong_Tac,4,34.8,2,Xuan,Ha_Long,Website_OTA,5.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,DV_Khach_San_Resort,"HD_Tam_Bien,HD_The_Thao_Nuoc"
KH0718,Nu,18-25,Kham_Pha,3,29.7,8,Dong,Ha_Noi,Super_App_Vi_Dien_Tu,4.0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,"DV_Homestay_Glamping,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Thue_Xe_Dien",HD_Tam_Bien
KH0719,Nu,36-45,Cong_Tac,1,11.3,7,Dong,Hoi_An,Truc_Tiep,4.5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,DV_Khach_San_Resort,HD_Leo_Nui_Trekking
KH0720,Nu,36-45,Cong_Tac,4,84.9,8,Dong,Da_Lat,Website_OTA,5.0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Thue_Xe_Dien","HD_Leo_Nui_Trekking,HD_Am_Thuc,HD_Nghi_Duong_Chua_Lanh"
KH0721,Nu,46-55,Ban_Be,4,23.6,3,Dong,Nha_Trang,Truc_Tiep,3.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Tam_Bien,HD_The_Thao_Nuoc"
KH0722,Nu,55+,Ban_Be,3,5.3,2,Thu,Hue,Truc_Tiep,3.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Dua_Don_San_Bay",HD_Leo_Nui_Trekking
KH0723,Nu,46-55,Di_Mot_Minh,2,10.2,4,Ha,Hue,Truc_Tiep,3.5,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Tour_Trong_Ngay","HD_Tham_Quan_Di_Tich,HD_The_Thao_Nuoc"
KH0724,Nam,36-45,Cong_Tac,2,9.9,7,Dong,Hoi_An,App_Di_Dong,3.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,DV_Homestay_Glamping,"HD_Tham_Quan_Di_Tich,HD_The_Thao_Nuoc"
KH0725,Nam,55+,Kham_Pha,5,20.4,2,Thu,Ha_Noi,Truc_Tiep,4.0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,"DV_Khach_San_Resort,DV_Ve_May_Bay","HD_Tam_Bien,HD_Tham_Quan_Di_Tich"
KH0726,Nam,36-45,Ban_Be,3,15.8,8,Thu,Ha_Noi,Truc_Tiep,3.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,"DV_Khach_San_Resort,DV_Ve_May_Bay","HD_The_Thao_Nuoc,HD_Nghi_Duong_Chua_Lanh"
KH0727,Nam,26-35,Di_Mot_Minh,5,131.2,4,Ha,Phu_Quoc,App_Di_Dong,4.0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Ve_Khu_Vui_Choi",HD_Leo_Nui_Trekking
KH0728,Nam,55+,Tuan_Trang_Mat,3,27.4,6,Xuan,Sapa,Website_OTA,3.0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,"DV_Homestay_Glamping,DV_Tour_Trong_Ngay,DV_Thue_Xe_Dien","HD_Leo_Nui_Trekking,HD_The_Thao_Nuoc,HD_Nghi_Duong_Chua_Lanh"
KH0729,Nam,36-45,Kham_Pha,4,8.6,2,Ha,Sapa,Truc_Tiep,4.0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,"DV_Khach_San_Resort,DV_Tour_Trong_Ngay,DV_Thue_Xe_Oto,DV_Thue_Xe_Dien",HD_Leo_Nui_Trekking
KH0730,Nam,55+,Kham_Pha,2,16.2,6,Xuan,Ha_Noi,Truc_Tiep,3.0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Ve_Khu_Vui_Choi",HD_Tham_Quan_Di_Tich
KH0731,Nu,55+,Tuan_Trang_Mat,4,87.4,8,Ha,Sapa,Truc_Tiep,3.5,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,"DV_Khach_San_Resort,DV_Ve_Khu_Vui_Choi","HD_Tam_Bien,HD_Leo_Nui_Trekking"
KH0732,Nam,26-35,Tuan_Trang_Mat,2,9.8,2,Xuan,Da_Lat,Super_App_Vi_Dien_Tu,5.0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Leo_Nui_Trekking,HD_Am_Thuc,HD_Nghi_Duong_Chua_Lanh"
KH0733,Nu,36-45,Ban_Be,3,7.8,5,Dong,HCMC,App_Di_Dong,4.5,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,"DV_Homestay_Glamping,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Ve_Khu_Vui_Choi","HD_Tam_Bien,HD_Tham_Quan_Di_Tich"
KH0734,Nam,46-55,Kham_Pha,2,13.0,3,Xuan,Mui_Ne,Website_OTA,3.0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"DV_Khach_San_Resort,DV_Homestay_Glamping","HD_Tam_Bien,HD_Leo_Nui_Trekking"
KH0735,Nam,36-45,Ban_Be,5,34.1,7,Xuan,Hoi_An,App_Di_Dong,3.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,DV_Khach_San_Resort,HD_Tham_Quan_Di_Tich
KH0736,Nam,55+,Tuan_Trang_Mat,6,42.7,6,Xuan,Sapa,Website_OTA,2.5,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,"DV_Khach_San_Resort,DV_Tour_Trong_Ngay,DV_Thue_Xe_Dien",HD_Tham_Quan_Di_Tich
KH0737,Nu,36-45,Kham_Pha,6,23.9,4,Ha,Da_Lat,Super_App_Vi_Dien_Tu,3.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,"DV_Homestay_Glamping,DV_Ve_May_Bay,DV_Thue_Xe_Dien",HD_Chup_Anh_Check_In
KH0738,Nu,26-35,Kham_Pha,1,7.7,8,Xuan,HCMC,Truc_Tiep,3.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"DV_Khach_San_Resort,DV_Homestay_Glamping","HD_Tham_Quan_Di_Tich,HD_Chup_Anh_Check_In"
KH0739,Nam,36-45,Gia_Dinh,2,21.1,3,Thu,Ha_Long,Website_OTA,3.5,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Thue_Xe_Oto","HD_Tam_Bien,HD_The_Thao_Nuoc"
KH0740,Nam,18-25,Cong_Tac,6,27.2,3,Thu,Da_Lat,Super_App_Vi_Dien_Tu,3.5,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,"DV_Khach_San_Resort,DV_Tour_Trong_Ngay,DV_Thue_Xe_Dien","HD_Tham_Quan_Di_Tich,HD_Chup_Anh_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH0741,Nam,46-55,Cong_Tac,5,84.0,8,Xuan,HCMC,Super_App_Vi_Dien_Tu,4.5,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Thue_Xe_Dien","HD_Leo_Nui_Trekking,HD_Tham_Quan_Di_Tich"
KH0742,Nu,36-45,Ban_Be,3,14.2,6,Xuan,HCMC,Super_App_Vi_Dien_Tu,3.0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Thue_Xe_Dien","HD_Tam_Bien,HD_Leo_Nui_Trekking,HD_Tham_Quan_Di_Tich,HD_Chup_Anh_Check_In"
KH0743,Nu,46-55,Gia_Dinh,1,3.6,7,Xuan,Ha_Noi,Website_OTA,3.5,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,"DV_Homestay_Glamping,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Thue_Xe_Dien",HD_Tham_Quan_Di_Tich
KH0744,Nu,26-35,Tuan_Trang_Mat,2,11.5,6,Thu,Hue,App_Di_Dong,3.5,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,"DV_Khach_San_Resort,DV_Ve_May_Bay","HD_Leo_Nui_Trekking,HD_Chup_Anh_Check_In"
KH0745,Nu,46-55,Cong_Tac,4,62.8,7,Xuan,Nha_Trang,App_Di_Dong,4.0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Thue_Xe_Oto","HD_Tam_Bien,HD_Mua_Sam,HD_The_Thao_Nuoc"
KH0746,Nu,55+,Gia_Dinh,4,58.5,6,Dong,Mui_Ne,Truc_Tiep,2.5,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,"DV_Khach_San_Resort,DV_Tour_Trong_Ngay","HD_Tam_Bien,HD_The_Thao_Nuoc"
KH0747,Nam,36-45,Gia_Dinh,2,5.2,3,Thu,Hoi_An,Website_OTA,3.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"DV_Homestay_Glamping,DV_Thue_Xe_Dien",HD_Tam_Bien
KH0748,Nu,46-55,Di_Mot_Minh,5,136.0,8,Ha,Phu_Quoc,Super_App_Vi_Dien_Tu,3.0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Tour_Trong_Ngay",HD_The_Thao_Nuoc
KH0749,Nu,55+,Cong_Tac,2,24.4,8,Thu,Ha_Long,App_Di_Dong,3.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,"DV_Homestay_Glamping,DV_Tour_Trong_Ngay","HD_Mua_Sam,HD_Nghi_Duong_Chua_Lanh"
KH0750,Nam,46-55,Kham_Pha,4,74.9,6,Thu,Sapa,Website_OTA,4.0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,"DV_Khach_San_Resort,DV_Thue_Xe_Dien","HD_Leo_Nui_Trekking,HD_Mua_Sam,HD_Am_Thuc"
KH0751,Nam,46-55,Kham_Pha,6,130.0,5,Dong,Ha_Long,Website_OTA,4.0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Ve_Khu_Vui_Choi,DV_Tour_Trong_Ngay","HD_Tam_Bien,HD_Mua_Sam"
KH0752,Nu,36-45,Gia_Dinh,5,45.4,6,Xuan,HCMC,Super_App_Vi_Dien_Tu,3.0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,"DV_Khach_San_Resort,DV_Ve_May_Bay","HD_Am_Thuc,HD_Chup_Anh_Check_In"
KH0753,Nu,18-25,Ban_Be,3,19.0,3,Xuan,Da_Lat,App_Di_Dong,4.5,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,"DV_Khach_San_Resort,DV_Thue_Xe_Dien","HD_Leo_Nui_Trekking,HD_Chup_Anh_Check_In"
KH0754,Nu,46-55,Tuan_Trang_Mat,3,28.6,8,Xuan,Mui_Ne,Super_App_Vi_Dien_Tu,4.0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,"DV_Homestay_Glamping,DV_Ve_May_Bay,DV_Tour_Trong_Ngay","HD_Tam_Bien,HD_The_Thao_Nuoc"
KH0755,Nam,46-55,Kham_Pha,1,4.3,3,Xuan,Mui_Ne,App_Di_Dong,3.5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,DV_Khach_San_Resort,HD_Am_Thuc
KH0756,Nu,26-35,Di_Mot_Minh,3,34.7,7,Dong,Mui_Ne,Truc_Tiep,3.5,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,"DV_Homestay_Glamping,DV_Tour_Trong_Ngay","HD_Tam_Bien,HD_Chup_Anh_Check_In"
KH0757,Nu,46-55,Gia_Dinh,3,75.4,8,Thu,Nha_Trang,Truc_Tiep,3.5,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,"DV_Khach_San_Resort,DV_Ve_May_Bay","HD_Mua_Sam,HD_The_Thao_Nuoc"
KH0758,Nam,55+,Gia_Dinh,5,53.6,6,Thu,Hoi_An,Super_App_Vi_Dien_Tu,4.5,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,DV_Khach_San_Resort,"HD_Leo_Nui_Trekking,HD_Tham_Quan_Di_Tich"
KH0759,Nam,46-55,Ban_Be,5,15.9,3,Dong,Da_Lat,Website_OTA,4.0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,"DV_Homestay_Glamping,DV_Thue_Xe_Dien","HD_Leo_Nui_Trekking,HD_Tham_Quan_Di_Tich,HD_Mua_Sam"
KH0760,Nam,18-25,Ban_Be,5,51.3,4,Ha,Nha_Trang,Truc_Tiep,3.5,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,"DV_Khach_San_Resort,DV_Ve_Khu_Vui_Choi,DV_Tour_Trong_Ngay","HD_Tam_Bien,HD_Chup_Anh_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH0761,Nu,46-55,Di_Mot_Minh,2,24.7,4,Thu,Phu_Quoc,Website_OTA,4.0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Ve_Khu_Vui_Choi,DV_Tour_Trong_Ngay",HD_The_Thao_Nuoc
KH0762,Nu,26-35,Kham_Pha,1,3.4,4,Ha,HCMC,App_Di_Dong,4.0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,DV_Homestay_Glamping,"HD_Tam_Bien,HD_Leo_Nui_Trekking,HD_Tham_Quan_Di_Tich,HD_Chup_Anh_Check_In,HD_The_Thao_Nuoc"
KH0763,Nu,36-45,Di_Mot_Minh,3,20.4,2,Dong,Mui_Ne,App_Di_Dong,3.5,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,"DV_Khach_San_Resort,DV_Thue_Xe_Oto","HD_Tam_Bien,HD_Mua_Sam"
KH0764,Nu,26-35,Tuan_Trang_Mat,6,36.2,6,Ha,Da_Lat,Super_App_Vi_Dien_Tu,3.0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,DV_Homestay_Glamping,"HD_Tam_Bien,HD_Leo_Nui_Trekking,HD_Chup_Anh_Check_In,HD_The_Thao_Nuoc"
KH0765,Nam,55+,Kham_Pha,6,28.0,4,Ha,Ha_Long,Truc_Tiep,3.5,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,DV_Homestay_Glamping,"HD_Tam_Bien,HD_Am_Thuc"
KH0766,Nu,26-35,Di_Mot_Minh,5,59.9,8,Dong,Hoi_An,Truc_Tiep,3.5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,DV_Khach_San_Resort,"HD_Tham_Quan_Di_Tich,HD_Nghi_Duong_Chua_Lanh"
KH0767,Nu,36-45,Ban_Be,1,2.8,4,Dong,Ha_Noi,App_Di_Dong,3.5,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,"DV_Homestay_Glamping,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Ve_Khu_Vui_Choi","HD_Tam_Bien,HD_Leo_Nui_Trekking,HD_Tham_Quan_Di_Tich"
KH0768,Nam,26-35,Di_Mot_Minh,3,20.4,6,Ha,Da_Lat,Website_OTA,3.0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Tam_Bien,HD_Leo_Nui_Trekking,HD_Chup_Anh_Check_In,HD_The_Thao_Nuoc,HD_Nghi_Duong_Chua_Lanh"
KH0769,Nu,36-45,Tuan_Trang_Mat,2,22.5,6,Ha,Da_Lat,App_Di_Dong,3.5,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Leo_Nui_Trekking,HD_Am_Thuc,HD_Chup_Anh_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH0770,Nu,36-45,Tuan_Trang_Mat,4,38.4,6,Dong,Mui_Ne,Truc_Tiep,3.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,"DV_Homestay_Glamping,DV_Thue_Xe_Oto",HD_Tam_Bien
KH0771,Nam,55+,Ban_Be,5,73.6,7,Ha,Da_Lat,App_Di_Dong,3.5,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Tour_Trong_Ngay","HD_Leo_Nui_Trekking,HD_Tham_Quan_Di_Tich,HD_Nghi_Duong_Chua_Lanh"
KH0772,Nam,26-35,Tuan_Trang_Mat,2,6.5,4,Xuan,HCMC,Website_OTA,4.0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,"DV_Homestay_Glamping,DV_Ve_May_Bay,DV_Thue_Xe_Dien","HD_Leo_Nui_Trekking,HD_Tham_Quan_Di_Tich,HD_Chup_Anh_Check_In"
KH0773,Nam,36-45,Gia_Dinh,3,64.7,7,Ha,Nha_Trang,App_Di_Dong,4.5,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Ve_Khu_Vui_Choi,DV_Tour_Trong_Ngay","HD_Tam_Bien,HD_Tham_Quan_Di_Tich,HD_Am_Thuc,HD_Nghi_Duong_Chua_Lanh"
KH0774,Nam,18-25,Gia_Dinh,4,18.0,5,Xuan,Phu_Quoc,App_Di_Dong,3.5,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,"DV_Homestay_Glamping,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Tam_Bien,HD_Chup_Anh_Check_In"
KH0775,Nu,18-25,Ban_Be,2,15.4,6,Xuan,Da_Lat,Super_App_Vi_Dien_Tu,2.5,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,"DV_Homestay_Glamping,DV_Ve_May_Bay","HD_Leo_Nui_Trekking,HD_Chup_Anh_Check_In"
