id,ngan_sach_trieu,so_ngay,so_nguoi,muc_dich,nhom_tuoi,gioi_tinh,mua,dia_diem,kenh_dat,danh_gia,khach_quay_lai,tu_den,hang_hang_khong,loai_khach_san,ho_boi,DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi,DV_Thue_Xe_Tu_Lai,HD_Tam_Bien,HD_Leo_Nui_Trekking,HD_Tham_Quan_Di_Tich,HD_Am_Thuc,HD_Check_In,HD_Nghi_Duong_Chua_Lanh,services_list,activities_list
2736,24.9,6,2,Cong_Tac,45_54,Nam,Mua_Xuan,Hue,Zalo_OA,3,1,HCMC,Bamboo_Airways,Resort_5_Star,0,1,1,1,0,0,0,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
2737,20.8,3,2,Cong_Tac,45_54,Nam,Mua_Dong,Da_Nang,Mobile_App,4,0,Can_Tho,Vietnam_Airlines,Resort_5_Star,1,0,0,0,0,0,1,0,0,0,0,0,,HD_Tam_Bien
2738,34.2,3,3,Nghi_Duong,45_54,Nu,Mua_Xuan,Ha_Long,Mobile_App,5,0,Ha_Noi,VietJet_Air,Resort_5_Star,1,1,0,0,0,0,0,0,1,1,0,0,DV_Khach_San_Homestay,"HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
2739,6.2,3,4,Kham_Pha,Tren_55,Nam,Mua_Ha,Ha_Noi,Mobile_App,4,0,Hai_Phong,Bamboo_Airways,Hotel_4_Star,0,1,0,0,0,0,0,0,0,0,0,0,DV_Khach_San_Homestay,
2740,31.7,6,3,Trang_Mat,45_54,Nam,Mua_Thu,Nha_Trang,Truc_Tiep,5,0,Da_Nang,Vietnam_Airlines,Resort_5_Star,0,1,1,1,1,0,1,0,0,0,1,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Tam_Bien,HD_Check_In"
2741,9.5,4,3,Trang_Mat,18_24,Nam,Mua_Dong,Sapa,Zalo_OA,3,1,Can_Tho,VietJet_Air,Homestay,0,1,1,1,0,0,0,1,0,0,0,1,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Leo_Nui_Trekking,HD_Nghi_Duong_Chua_Lanh"
2742,36.3,3,3,Cong_Tac,45_54,Nu,Mua_Xuan,HCMC,Website,4,1,Ha_Noi,VietJet_Air,Resort_5_Star,1,1,0,0,0,0,0,0,1,0,0,0,DV_Khach_San_Homestay,HD_Tham_Quan_Di_Tich
2743,7.2,2,1,Kham_Pha,Tren_55,Nam,Mua_Dong,Sapa,Zalo_OA,3,1,Ha_Noi,Vietnam_Airlines,Hotel_3_Star,0,1,0,0,1,0,0,1,0,1,1,1,"DV_Khach_San_Homestay,DV_Tour_Va_Khu_Vui_Choi","HD_Leo_Nui_Trekking,HD_Am_Thuc,HD_Check_In,HD_Nghi_Duong_Chua_Lanh"
2744,8.8,3,1,Trang_Mat,45_54,Nu,Mua_Dong,Hue,Mobile_App,5,1,Ha_Noi,VietJet_Air,Homestay,0,1,0,0,0,0,0,0,0,1,0,0,DV_Khach_San_Homestay,HD_Am_Thuc
2745,3.8,2,1,Cong_Tac,18_24,Nu,Mua_Xuan,HCMC,Truc_Tiep,5,1,Can_Tho,Vietnam_Airlines,Hotel_4_Star,1,1,0,0,0,0,0,0,1,1,0,0,DV_Khach_San_Homestay,"HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
2746,35.8,3,1,Nghi_Duong,35_44,Nu,Mua_Thu,Da_Nang,Zalo_OA,3,0,Da_Nang,None,Hotel_3_Star,0,1,0,0,0,1,1,0,0,0,1,1,"DV_Khach_San_Homestay,DV_Thue_Xe_Tu_Lai","HD_Tam_Bien,HD_Check_In,HD_Nghi_Duong_Chua_Lanh"
2747,10.9,2,2,Cong_Tac,18_24,Nam,Mua_Dong,Phu_Quoc,Mobile_App,4,0,Da_Nang,VietJet_Air,Homestay,0,0,0,0,1,0,0,0,0,1,0,0,DV_Tour_Va_Khu_Vui_Choi,HD_Am_Thuc
2748,28.2,4,3,Trang_Mat,Tren_55,Nu,Mua_Xuan,Sapa,Mobile_App,5,0,Da_Nang,Bamboo_Airways,Resort_5_Star,1,1,0,0,0,0,0,1,0,0,1,0,DV_Khach_San_Homestay,"HD_Leo_Nui_Trekking,HD_Check_In"
2749,35.8,3,2,Nghi_Duong,45_54,Nu,Mua_Ha,Da_Lat,Mobile_App,4,1,Hai_Phong,Vietravel_Airlines,Hotel_4_Star,1,1,0,0,0,0,0,1,0,0,1,0,DV_Khach_San_Homestay,"HD_Leo_Nui_Trekking,HD_Check_In"
2750,11.5,1,3,Kham_Pha,45_54,Nam,Mua_Xuan,HCMC,Zalo_OA,4,1,Da_Nang,Bamboo_Airways,Hotel_4_Star,1,1,0,0,1,0,0,0,1,0,0,0,"DV_Khach_San_Homestay,DV_Tour_Va_Khu_Vui_Choi",HD_Tham_Quan_Di_Tich
2751,4.6,2,2,Kham_Pha,Tren_55,Nam,Mua_Ha,Ha_Noi,Zalo_OA,3,1,Hai_Phong,Vietnam_Airlines,Hotel_3_Star,0,0,0,0,1,0,0,0,1,1,0,0,DV_Tour_Va_Khu_Vui_Choi,"HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
2752,43.4,5,2,Nghi_Duong,35_44,Nu,Mua_Ha,Ha_Noi,Truc_Tiep,4,0,Ha_Noi,None,Resort_5_Star,1,1,0,0,0,1,0,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Thue_Xe_Tu_Lai","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
2753,20.4,5,1,Cong_Tac,45_54,Nam,Mua_Thu,Ha_Long,Website,5,1,Da_Nang,Vietravel_Airlines,Resort_5_Star,1,0,0,0,1,0,0,0,1,1,0,0,DV_Tour_Va_Khu_Vui_Choi,"HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
2754,32.2,7,3,Nghi_Duong,45_54,Nu,Mua_Dong,Ha_Noi,Website,5,1,Can_Tho,Vietravel_Airlines,Hotel_4_Star,1,1,1,1,0,0,0,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
2755,9.2,3,4,Trang_Mat,35_44,Nu,Mua_Thu,Nha_Trang,Truc_Tiep,4,0,Ha_Noi,Vietravel_Airlines,Homestay,0,0,1,1,0,0,1,0,0,0,1,0,"DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Tam_Bien,HD_Check_In"
2756,8.4,1,4,Cong_Tac,35_44,Nam,Mua_Dong,Hoi_An,Website,4,0,Da_Nang,Vietravel_Airlines,Hotel_4_Star,1,1,0,0,0,0,0,0,0,1,0,0,DV_Khach_San_Homestay,HD_Am_Thuc
2757,5.8,1,2,Cong_Tac,25_34,Nu,Mua_Xuan,HCMC,Mobile_App,4,0,Ha_Noi,Vietnam_Airlines,Hotel_4_Star,1,0,1,1,0,0,0,0,0,1,0,0,"DV_Ve_May_Bay,DV_Dua_Don_San_Bay",HD_Am_Thuc
2758,5.7,1,2,Trang_Mat,35_44,Nu,Mua_Ha,Hoi_An,Mobile_App,5,0,Can_Tho,VietJet_Air,Hotel_3_Star,0,0,0,0,0,0,0,0,1,0,0,0,,HD_Tham_Quan_Di_Tich
2759,28.5,3,1,Nghi_Duong,45_54,Nu,Mua_Ha,HCMC,Truc_Tiep,5,0,Da_Nang,VietJet_Air,Hotel_4_Star,1,1,1,1,0,0,0,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
2760,10.4,1,2,Trang_Mat,18_24,Nu,Mua_Dong,Da_Lat,Website,4,1,Can_Tho,Vietravel_Airlines,Hotel_4_Star,1,1,0,0,0,0,0,1,0,0,0,1,DV_Khach_San_Homestay,"HD_Leo_Nui_Trekking,HD_Nghi_Duong_Chua_Lanh"
2761,26.1,6,2,Nghi_Duong,18_24,Nam,Mua_Thu,Hoi_An,Mobile_App,5,1,Can_Tho,Vietnam_Airlines,Hotel_4_Star,0,0,0,0,0,0,0,0,1,1,0,0,,"HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
2762,9.3,1,5,Trang_Mat,25_34,Nu,Mua_Xuan,Da_Lat,Mobile_App,3,1,Can_Tho,VietJet_Air,Hotel_3_Star,0,1,0,0,0,0,0,1,0,0,1,0,DV_Khach_San_Homestay,"HD_Leo_Nui_Trekking,HD_Check_In"
2763,29.6,5,1,Nghi_Duong,Tren_55,Nam,Mua_Dong,Nha_Trang,Zalo_OA,5,0,Can_Tho,Vietravel_Airlines,Hotel_4_Star,1,0,0,0,0,0,0,0,0,0,1,0,,HD_Check_In
2764,13.0,2,2,Trang_Mat,25_34,Nam,Mua_Dong,Nha_Trang,Truc_Tiep,4,0,Da_Nang,Vietnam_Airlines,Homestay,0,0,0,0,1,1,1,0,0,1,1,0,"DV_Tour_Va_Khu_Vui_Choi,DV_Thue_Xe_Tu_Lai","HD_Tam_Bien,HD_Am_Thuc,HD_Check_In"
2765,14.2,4,2,Kham_Pha,25_34,Nu,Mua_Dong,Sapa,Truc_Tiep,4,0,Ha_Noi,VietJet_Air,Hotel_4_Star,1,1,0,0,1,0,0,1,0,1,1,1,"DV_Khach_San_Homestay,DV_Tour_Va_Khu_Vui_Choi","HD_Leo_Nui_Trekking,HD_Am_Thuc,HD_Check_In,HD_Nghi_Duong_Chua_Lanh"
2766,14.2,1,5,Kham_Pha,35_44,Nam,Mua_Thu,Nha_Trang,Zalo_OA,5,1,Can_Tho,Bamboo_Airways,Hotel_3_Star,0,1,0,0,1,0,1,0,0,1,0,0,"DV_Khach_San_Homestay,DV_Tour_Va_Khu_Vui_Choi","HD_Tam_Bien,HD_Am_Thuc"
2767,10.6,2,3,Cong_Tac,35_44,Nam,Mua_Xuan,Phu_Quoc,Website,5,0,Ha_Noi,VietJet_Air,Homestay,0,1,1,1,0,0,1,0,0,0,1,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Tam_Bien,HD_Check_In"
2768,17.4,3,3,Nghi_Duong,18_24,Nu,Mua_Xuan,Hoi_An,Truc_Tiep,4,1,Can_Tho,Vietravel_Airlines,Resort_5_Star,1,1,0,0,0,0,0,0,1,1,0,0,DV_Khach_San_Homestay,"HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
2769,8.5,1,2,Kham_Pha,25_34,Nam,Mua_Dong,HCMC,Website,5,0,Da_Nang,Bamboo_Airways,Hotel_4_Star,1,1,0,0,1,0,0,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Tour_Va_Khu_Vui_Choi","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
2770,14.3,3,1,Trang_Mat,35_44,Nu,Mua_Xuan,Hue,Mobile_App,5,0,HCMC,Bamboo_Airways,Hotel_3_Star,0,1,1,1,0,1,0,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Thue_Xe_Tu_Lai","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
2771,4.9,3,2,Trang_Mat,25_34,Nu,Mua_Dong,Mui_Ne,Mobile_App,5,1,HCMC,Bamboo_Airways,Hotel_4_Star,1,1,0,0,0,0,1,0,0,1,1,0,DV_Khach_San_Homestay,"HD_Tam_Bien,HD_Am_Thuc,HD_Check_In"
2772,13.2,1,2,Kham_Pha,35_44,Nam,Mua_Dong,Ha_Long,Truc_Tiep,5,1,HCMC,VietJet_Air,Hotel_3_Star,0,0,1,1,1,0,0,0,1,0,0,0,"DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi",HD_Tham_Quan_Di_Tich
2773,11.2,1,2,Kham_Pha,18_24,Nam,Mua_Thu,Da_Nang,Truc_Tiep,4,0,Ha_Noi,Vietnam_Airlines,Homestay,0,0,1,1,0,0,1,0,0,1,0,0,"DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Tam_Bien,HD_Am_Thuc"
2774,30.6,5,2,Trang_Mat,18_24,Nam,Mua_Xuan,Nha_Trang,Truc_Tiep,4,1,Hai_Phong,Bamboo_Airways,Resort_5_Star,1,1,0,0,1,0,1,0,0,1,1,0,"DV_Khach_San_Homestay,DV_Tour_Va_Khu_Vui_Choi","HD_Tam_Bien,HD_Am_Thuc,HD_Check_In"
2775,4.0,2,2,Kham_Pha,Tren_55,Nam,Mua_Thu,Nha_Trang,Truc_Tiep,4,0,Hai_Phong,Bamboo_Airways,Homestay,0,0,1,1,0,0,1,0,0,1,1,0,"DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Tam_Bien,HD_Am_Thuc,HD_Check_In"
2776,28.5,5,2,Nghi_Duong,Tren_55,Nu,Mua_Dong,Da_Lat,Mobile_App,3,0,HCMC,Vietnam_Airlines,Hotel_4_Star,1,1,0,0,0,0,0,1,0,0,1,1,DV_Khach_San_Homestay,"HD_Leo_Nui_Trekking,HD_Check_In,HD_Nghi_Duong_Chua_Lanh"
2777,37.6,3,2,Nghi_Duong,35_44,Nam,Mua_Thu,Hoi_An,Truc_Tiep,4,1,HCMC,Vietravel_Airlines,Hotel_3_Star,0,1,0,0,0,1,0,0,1,0,0,0,"DV_Khach_San_Homestay,DV_Thue_Xe_Tu_Lai",HD_Tham_Quan_Di_Tich
2778,8.4,4,2,Kham_Pha,18_24,Nu,Mua_Dong,Mui_Ne,Zalo_OA,4,1,Can_Tho,Bamboo_Airways,Hotel_3_Star,0,0,0,0,0,0,1,0,0,0,1,0,,"HD_Tam_Bien,HD_Check_In"
2779,13.9,3,4,Kham_Pha,18_24,Nam,Mua_Dong,Mui_Ne,Truc_Tiep,4,0,Can_Tho,Bamboo_Airways,Homestay,0,1,0,0,1,0,1,0,0,0,0,0,"DV_Khach_San_Homestay,DV_Tour_Va_Khu_Vui_Choi",HD_Tam_Bien
2780,17.9,6,2,Nghi_Duong,35_44,Nu,Mua_Thu,Hue,Website,5,0,Ha_Noi,Bamboo_Airways,Hotel_4_Star,1,1,0,0,0,1,0,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Thue_Xe_Tu_Lai","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
2781,32.8,3,5,Nghi_Duong,18_24,Nu,Mua_Thu,Da_Nang,Website,3,1,Can_Tho,Vietravel_Airlines,Hotel_3_Star,0,1,0,0,0,0,0,0,0,0,1,1,DV_Khach_San_Homestay,"HD_Check_In,HD_Nghi_Duong_Chua_Lanh"
2782,15.3,5,2,Trang_Mat,18_24,Nu,Mua_Xuan,Hoi_An,Website,4,0,Ha_Noi,Vietravel_Airlines,Resort_5_Star,1,1,0,0,0,0,0,0,0,0,0,0,DV_Khach_San_Homestay,
2783,16.0,6,5,Trang_Mat,18_24,Nam,Mua_Thu,Ha_Noi,Mobile_App,4,0,HCMC,VietJet_Air,Resort_5_Star,1,1,1,1,0,0,0,0,0,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay",HD_Am_Thuc
2784,43.4,3,4,Nghi_Duong,35_44,Nu,Mua_Thu,Sapa,Zalo_OA,4,0,HCMC,Vietnam_Airlines,Resort_5_Star,1,1,1,0,0,0,0,1,0,0,0,1,"DV_Khach_San_Homestay,DV_Ve_May_Bay","HD_Leo_Nui_Trekking,HD_Nghi_Duong_Chua_Lanh"
2785,7.3,2,1,Trang_Mat,Tren_55,Nam,Mua_Xuan,Mui_Ne,Zalo_OA,5,1,Ha_Noi,Bamboo_Airways,Hotel_4_Star,0,1,1,0,0,0,0,0,0,1,1,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay","HD_Am_Thuc,HD_Check_In"
2786,28.5,6,2,Nghi_Duong,25_34,Nu,Mua_Thu,Sapa,Website,5,0,Da_Nang,Bamboo_Airways,Homestay,0,1,0,0,0,1,0,1,0,1,1,0,"DV_Khach_San_Homestay,DV_Thue_Xe_Tu_Lai","HD_Leo_Nui_Trekking,HD_Am_Thuc,HD_Check_In"
2787,38.4,6,5,Cong_Tac,35_44,Nam,Mua_Xuan,Sapa,Zalo_OA,5,0,Can_Tho,Vietnam_Airlines,Resort_5_Star,1,0,0,0,0,1,0,1,0,0,1,0,DV_Thue_Xe_Tu_Lai,"HD_Leo_Nui_Trekking,HD_Check_In"
2788,9.6,1,2,Kham_Pha,45_54,Nu,Mua_Ha,Hoi_An,Truc_Tiep,5,1,Ha_Noi,VietJet_Air,Homestay,0,0,0,0,0,0,0,0,1,1,0,0,,"HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
2789,3.8,1,5,Cong_Tac,18_24,Nam,Mua_Thu,Nha_Trang,Truc_Tiep,5,0,Hai_Phong,Vietravel_Airlines,Hotel_4_Star,1,1,0,0,1,0,1,0,0,1,0,0,"DV_Khach_San_Homestay,DV_Tour_Va_Khu_Vui_Choi","HD_Tam_Bien,HD_Am_Thuc"
2790,8.5,2,2,Kham_Pha,35_44,Nu,Mua_Thu,Mui_Ne,Zalo_OA,4,0,Da_Nang,VietJet_Air,Hotel_3_Star,0,0,0,0,1,0,1,0,0,0,1,0,DV_Tour_Va_Khu_Vui_Choi,"HD_Tam_Bien,HD_Check_In"
2791,22.8,6,4,Cong_Tac,25_34,Nu,Mua_Ha,Hoi_An,Website,5,0,HCMC,VietJet_Air,Resort_5_Star,0,1,0,0,0,1,0,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Thue_Xe_Tu_Lai","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
2792,14.6,1,1,Trang_Mat,35_44,Nam,Mua_Dong,Phu_Quoc,Mobile_App,4,1,HCMC,Vietnam_Airlines,Hotel_3_Star,0,1,0,0,1,0,1,0,0,1,0,0,"DV_Khach_San_Homestay,DV_Tour_Va_Khu_Vui_Choi","HD_Tam_Bien,HD_Am_Thuc"
2793,4.2,4,2,Cong_Tac,35_44,Nam,Mua_Ha,Mui_Ne,Zalo_OA,5,1,Ha_Noi,Vietnam_Airlines,Hotel_3_Star,0,0,1,0,0,0,1,0,0,1,1,0,DV_Ve_May_Bay,"HD_Tam_Bien,HD_Am_Thuc,HD_Check_In"
2794,36.3,5,2,Nghi_Duong,Tren_55,Nu,Mua_Thu,Ha_Noi,Zalo_OA,4,1,Ha_Noi,None,Hotel_3_Star,0,1,0,0,0,0,0,0,1,1,0,0,DV_Khach_San_Homestay,"HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
2795,7.7,4,2,Kham_Pha,Tren_55,Nam,Mua_Thu,Phu_Quoc,Website,4,1,Can_Tho,Vietravel_Airlines,Homestay,0,0,0,0,1,0,1,0,0,1,0,0,DV_Tour_Va_Khu_Vui_Choi,"HD_Tam_Bien,HD_Am_Thuc"
2796,4.4,3,1,Kham_Pha,35_44,Nu,Mua_Dong,Da_Nang,Truc_Tiep,5,1,Ha_Noi,Bamboo_Airways,Hotel_4_Star,1,1,0,0,0,0,1,0,0,1,1,0,DV_Khach_San_Homestay,"HD_Tam_Bien,HD_Am_Thuc,HD_Check_In"
2797,30.4,5,2,Nghi_Duong,45_54,Nu,Mua_Thu,Hue,Mobile_App,5,1,Da_Nang,Vietnam_Airlines,Hotel_3_Star,0,1,0,0,0,0,0,0,1,1,0,0,DV_Khach_San_Homestay,"HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
2798,25.3,6,2,Kham_Pha,25_34,Nam,Mua_Thu,Da_Nang,Website,5,1,Can_Tho,Bamboo_Airways,Resort_5_Star,1,1,1,1,1,1,1,0,0,0,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi,DV_Thue_Xe_Tu_Lai",HD_Tam_Bien
2799,7.4,2,5,Cong_Tac,45_54,Nu,Mua_Xuan,Nha_Trang,Truc_Tiep,5,0,Can_Tho,VietJet_Air,Hotel_3_Star,0,0,0,0,0,0,1,0,0,1,1,0,,"HD_Tam_Bien,HD_Am_Thuc,HD_Check_In"
2800,41.6,5,5,Kham_Pha,18_24,Nam,Mua_Xuan,Ha_Noi,Truc_Tiep,5,0,Can_Tho,Vietravel_Airlines,Resort_5_Star,1,1,1,1,1,0,0,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
2801,9.0,4,4,Cong_Tac,18_24,Nam,Mua_Thu,Da_Lat,Truc_Tiep,3,0,Can_Tho,Vietravel_Airlines,Homestay,0,1,0,0,0,0,0,1,0,0,1,1,DV_Khach_San_Homestay,"HD_Leo_Nui_Trekking,HD_Check_In,HD_Nghi_Duong_Chua_Lanh"
2802,40.4,6,2,Nghi_Duong,Tren_55,Nam,Mua_Thu,Phu_Quoc,Zalo_OA,4,0,Can_Tho,Bamboo_Airways,Homestay,0,1,0,0,0,0,1,0,0,1,1,1,DV_Khach_San_Homestay,"HD_Tam_Bien,HD_Am_Thuc,HD_Check_In,HD_Nghi_Duong_Chua_Lanh"
2803,6.3,1,3,Kham_Pha,45_54,Nam,Mua_Thu,HCMC,Website,5,0,Ha_Noi,VietJet_Air,Hotel_4_Star,1,1,0,0,1,0,0,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Tour_Va_Khu_Vui_Choi","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
2804,10.8,1,3,Cong_Tac,35_44,Nu,Mua_Ha,Da_Nang,Mobile_App,3,1,Hai_Phong,VietJet_Air,Homestay,0,1,0,0,0,0,1,0,0,1,1,0,DV_Khach_San_Homestay,"HD_Tam_Bien,HD_Am_Thuc,HD_Check_In"
2805,34.6,4,2,Nghi_Duong,25_34,Nu,Mua_Dong,Mui_Ne,Zalo_OA,4,1,Ha_Noi,Vietravel_Airlines,Hotel_4_Star,1,1,0,0,0,0,1,0,0,0,0,1,DV_Khach_San_Homestay,"HD_Tam_Bien,HD_Nghi_Duong_Chua_Lanh"
2806,33.1,4,5,Nghi_Duong,25_34,Nam,Mua_Thu,Nha_Trang,Mobile_App,5,0,HCMC,Bamboo_Airways,Resort_5_Star,1,1,0,0,1,0,1,0,0,1,1,1,"DV_Khach_San_Homestay,DV_Tour_Va_Khu_Vui_Choi","HD_Tam_Bien,HD_Am_Thuc,HD_Check_In,HD_Nghi_Duong_Chua_Lanh"
2807,13.0,3,2,Trang_Mat,18_24,Nu,Mua_Ha,Da_Nang,Truc_Tiep,4,1,Ha_Noi,Vietravel_Airlines,Hotel_3_Star,0,0,1,1,0,0,1,0,0,0,0,0,"DV_Ve_May_Bay,DV_Dua_Don_San_Bay",HD_Tam_Bien
2808,18.7,6,3,Trang_Mat,Tren_55,Nu,Mua_Thu,Da_Nang,Mobile_App,4,1,Can_Tho,Bamboo_Airways,Resort_5_Star,1,1,0,0,0,0,1,0,0,0,1,0,DV_Khach_San_Homestay,"HD_Tam_Bien,HD_Check_In"
2809,5.7,4,1,Cong_Tac,Tren_55,Nu,Mua_Ha,Sapa,Zalo_OA,5,1,HCMC,VietJet_Air,Homestay,0,1,1,0,0,0,0,1,0,0,1,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay","HD_Leo_Nui_Trekking,HD_Check_In"
2810,15.3,4,2,Trang_Mat,35_44,Nam,Mua_Thu,Da_Nang,Mobile_App,3,0,Hai_Phong,VietJet_Air,Resort_5_Star,1,1,1,1,0,1,1,0,0,0,1,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Thue_Xe_Tu_Lai","HD_Tam_Bien,HD_Check_In"
2811,5.6,4,4,Cong_Tac,45_54,Nu,Mua_Xuan,Hoi_An,Zalo_OA,4,0,Da_Nang,Vietravel_Airlines,Hotel_4_Star,1,1,0,0,0,0,0,0,0,1,0,0,DV_Khach_San_Homestay,HD_Am_Thuc
2812,5.7,2,1,Kham_Pha,25_34,Nam,Mua_Ha,Mui_Ne,Zalo_OA,4,0,HCMC,Vietnam_Airlines,Homestay,0,0,0,0,1,0,1,0,0,0,0,0,DV_Tour_Va_Khu_Vui_Choi,HD_Tam_Bien
2813,4.0,2,3,Kham_Pha,35_44,Nu,Mua_Ha,Hoi_An,Mobile_App,5,1,Hai_Phong,Vietravel_Airlines,Hotel_4_Star,1,1,0,0,0,0,0,0,1,1,0,0,DV_Khach_San_Homestay,"HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
2814,42.8,3,2,Nghi_Duong,Tren_55,Nu,Mua_Thu,Hue,Website,5,1,Hai_Phong,Bamboo_Airways,Homestay,0,1,0,0,0,0,0,0,1,0,0,0,DV_Khach_San_Homestay,HD_Tham_Quan_Di_Tich
2815,11.5,2,2,Kham_Pha,45_54,Nam,Mua_Ha,Ha_Noi,Website,5,1,HCMC,Vietnam_Airlines,Homestay,0,1,1,0,0,0,0,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
2816,27.6,5,3,Nghi_Duong,35_44,Nu,Mua_Thu,Da_Nang,Truc_Tiep,3,0,Ha_Noi,Bamboo_Airways,Hotel_4_Star,0,1,1,0,0,0,1,0,0,0,1,1,"DV_Khach_San_Homestay,DV_Ve_May_Bay","HD_Tam_Bien,HD_Check_In,HD_Nghi_Duong_Chua_Lanh"
2817,16.3,3,4,Nghi_Duong,Tren_55,Nu,Mua_Ha,Hoi_An,Zalo_OA,5,0,Can_Tho,VietJet_Air,Hotel_3_Star,0,1,1,1,0,0,0,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
2818,9.1,2,2,Cong_Tac,45_54,Nam,Mua_Dong,Mui_Ne,Website,4,1,Ha_Noi,Bamboo_Airways,Hotel_4_Star,1,1,1,1,0,0,1,0,0,1,1,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Tam_Bien,HD_Am_Thuc,HD_Check_In"
2819,9.9,2,1,Cong_Tac,45_54,Nu,Mua_Thu,HCMC,Website,3,0,HCMC,None,Hotel_3_Star,0,0,1,1,0,0,0,0,1,0,0,0,"DV_Ve_May_Bay,DV_Dua_Don_San_Bay",HD_Tham_Quan_Di_Tich
2820,14.7,3,2,Kham_Pha,25_34,Nu,Mua_Dong,Ha_Noi,Website,4,1,Ha_Noi,None,Hotel_3_Star,0,1,0,0,1,0,0,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Tour_Va_Khu_Vui_Choi","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
2821,28.1,4,3,Trang_Mat,45_54,Nu,Mua_Xuan,Nha_Trang,Truc_Tiep,5,0,Ha_Noi,Vietravel_Airlines,Resort_5_Star,1,1,1,0,1,0,0,0,0,1,1,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Am_Thuc,HD_Check_In"
2822,10.6,2,1,Cong_Tac,18_24,Nam,Mua_Xuan,Ha_Long,Website,5,1,Can_Tho,VietJet_Air,Hotel_4_Star,0,1,0,0,0,0,0,0,1,1,0,0,DV_Khach_San_Homestay,"HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
