tourist_id,gioi_tinh,nhom_tuoi,muc_dich,so_nguoi,ngan_sach_trieu,so_ngay,mua,dia_diem,kenh_dat,danh_gia,khach_quay_lai,DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi,DV_Thue_Xe_Tu_Lai,HD_Tam_Bien,HD_Leo_Nui_Trekking,HD_Tham_Quan_Di_Tich,HD_Am_Thuc,HD_Check_In,HD_Nghi_Duong_Chua_Lanh,services_list,activities_list
KH3139,Nam,46-55,Kham_Pha,6,21.4,2,Dong,Hue,Truc_Tiep,4.0,0,1,0,0,0,1,0,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Thue_Xe_Tu_Lai","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH3140,Nam,36-45,Kham_Pha,1,6.0,4,Thu,Sapa,Super_App_Vi_Dien_Tu,3.5,0,1,0,0,0,1,0,1,0,1,1,0,"DV_Khach_San_Homestay,DV_Thue_Xe_Tu_Lai","HD_Leo_Nui_Trekking,HD_Am_Thuc,HD_Check_In"
KH3141,Nu,55+,Di_Mot_Minh,3,17.5,5,Dong,Ha_Noi,Website_OTA,3.0,1,1,1,1,1,0,0,0,0,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi",HD_Am_Thuc
KH3142,Nu,46-55,Ban_Be,1,3.0,4,Ha,Sapa,Website_OTA,3.5,1,1,0,0,0,0,0,1,1,1,0,0,DV_Khach_San_Homestay,"HD_Leo_Nui_Trekking,HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH3143,Nam,26-35,Cong_Tac,6,27.3,8,Thu,Ha_Noi,App_Di_Dong,3.0,0,1,0,0,0,0,1,0,1,1,1,0,DV_Khach_San_Homestay,"HD_Tam_Bien,HD_Tham_Quan_Di_Tich,HD_Am_Thuc,HD_Check_In"
KH3144,Nu,46-55,Di_Mot_Minh,1,15.2,8,Thu,Ha_Noi,Website_OTA,3.5,0,1,1,0,1,0,0,0,0,1,0,1,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Am_Thuc,HD_Nghi_Duong_Chua_Lanh"
KH3145,Nam,46-55,Tuan_Trang_Mat,5,48.1,7,Xuan,Sapa,Truc_Tiep,3.0,1,1,0,0,0,0,0,1,1,1,0,1,DV_Khach_San_Homestay,"HD_Leo_Nui_Trekking,HD_Tham_Quan_Di_Tich,HD_Am_Thuc,HD_Nghi_Duong_Chua_Lanh"
KH3146,Nu,26-35,Cong_Tac,3,16.7,3,Ha,Da_Nang,App_Di_Dong,2.5,0,1,1,0,1,0,1,0,1,0,1,1,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Tam_Bien,HD_Tham_Quan_Di_Tich,HD_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH3147,Nu,46-55,Tuan_Trang_Mat,2,19.5,6,Xuan,Sapa,Super_App_Vi_Dien_Tu,5.0,0,1,0,0,0,0,0,0,0,1,1,0,DV_Khach_San_Homestay,"HD_Am_Thuc,HD_Check_In"
KH3148,Nam,36-45,Ban_Be,2,16.5,7,Dong,Sapa,Website_OTA,4.0,0,1,1,0,0,1,0,1,0,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Thue_Xe_Tu_Lai","HD_Leo_Nui_Trekking,HD_Am_Thuc"
KH3149,Nam,18-25,Di_Mot_Minh,6,91.9,6,Thu,Ha_Long,Truc_Tiep,4.0,0,1,1,0,1,0,1,0,0,1,1,1,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Tam_Bien,HD_Am_Thuc,HD_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH3150,Nu,36-45,Kham_Pha,1,13.6,8,Dong,Da_Lat,Truc_Tiep,4.5,0,1,1,1,0,1,0,0,0,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Thue_Xe_Tu_Lai",HD_Am_Thuc
KH3151,Nam,26-35,Kham_Pha,6,72.6,8,Ha,Hoi_An,Website_OTA,3.5,0,1,0,0,0,0,0,0,1,0,1,1,DV_Khach_San_Homestay,"HD_Tham_Quan_Di_Tich,HD_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH3152,Nu,26-35,Cong_Tac,5,61.6,4,Dong,Ha_Noi,Website_OTA,5.0,1,1,1,1,1,1,0,0,1,1,1,1,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi,DV_Thue_Xe_Tu_Lai","HD_Tham_Quan_Di_Tich,HD_Am_Thuc,HD_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH3153,Nu,46-55,Kham_Pha,1,3.8,5,Xuan,HCMC,Truc_Tiep,3.5,0,1,1,1,0,0,0,0,1,0,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay",HD_Tham_Quan_Di_Tich
KH3154,Nu,36-45,Kham_Pha,2,6.9,2,Xuan,Ha_Noi,Truc_Tiep,4.0,0,1,1,1,0,0,0,0,0,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay",HD_Am_Thuc
KH3155,Nu,46-55,Tuan_Trang_Mat,1,3.5,6,Dong,HCMC,App_Di_Dong,3.5,0,1,1,1,0,0,0,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH3156,Nam,55+,Gia_Dinh,1,23.4,7,Xuan,Phu_Quoc,Truc_Tiep,3.0,1,1,1,1,0,0,1,0,0,1,0,1,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Tam_Bien,HD_Am_Thuc,HD_Nghi_Duong_Chua_Lanh"
KH3157,Nu,55+,Gia_Dinh,2,5.3,2,Dong,Da_Lat,Truc_Tiep,4.0,0,1,1,0,0,0,0,1,0,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay","HD_Leo_Nui_Trekking,HD_Am_Thuc"
KH3158,Nu,36-45,Gia_Dinh,5,44.6,5,Xuan,Da_Lat,Super_App_Vi_Dien_Tu,4.5,0,1,1,0,0,1,0,1,0,0,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Thue_Xe_Tu_Lai",HD_Leo_Nui_Trekking
KH3159,Nu,36-45,Gia_Dinh,5,21.6,5,Xuan,Ha_Noi,Super_App_Vi_Dien_Tu,3.0,0,0,1,0,1,0,1,0,0,1,0,0,"DV_Ve_May_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Tam_Bien,HD_Am_Thuc"
KH3160,Nam,36-45,Cong_Tac,6,35.2,6,Xuan,Hoi_An,Truc_Tiep,4.0,1,1,0,1,0,0,0,0,0,1,0,0,"DV_Khach_San_Homestay,DV_Dua_Don_San_Bay",HD_Am_Thuc
KH3161,Nu,18-25,Cong_Tac,5,22.4,2,Dong,Da_Nang,App_Di_Dong,2.5,1,1,1,0,1,1,1,0,0,0,1,1,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Tour_Va_Khu_Vui_Choi,DV_Thue_Xe_Tu_Lai","HD_Tam_Bien,HD_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH3162,Nam,36-45,Gia_Dinh,5,24.8,7,Dong,HCMC,App_Di_Dong,3.0,0,1,1,1,0,1,0,0,0,0,1,1,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Thue_Xe_Tu_Lai","HD_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH3163,Nu,46-55,Di_Mot_Minh,4,13.1,3,Xuan,Sapa,Truc_Tiep,4.0,0,1,0,0,0,1,0,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Thue_Xe_Tu_Lai","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH3164,Nam,26-35,Cong_Tac,6,35.1,8,Ha,Hoi_An,Website_OTA,4.0,1,1,0,0,0,1,0,0,0,1,1,0,"DV_Khach_San_Homestay,DV_Thue_Xe_Tu_Lai","HD_Am_Thuc,HD_Check_In"
KH3165,Nu,36-45,Ban_Be,3,91.3,8,Ha,Da_Nang,Super_App_Vi_Dien_Tu,4.0,0,1,1,1,1,0,0,0,0,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi",HD_Am_Thuc
KH3166,Nam,46-55,Kham_Pha,6,27.1,2,Ha,Hoi_An,App_Di_Dong,3.0,0,1,0,0,1,1,0,1,1,1,0,1,"DV_Khach_San_Homestay,DV_Tour_Va_Khu_Vui_Choi,DV_Thue_Xe_Tu_Lai","HD_Leo_Nui_Trekking,HD_Tham_Quan_Di_Tich,HD_Am_Thuc,HD_Nghi_Duong_Chua_Lanh"
KH3167,Nu,18-25,Ban_Be,5,25.5,7,Ha,Ha_Noi,Super_App_Vi_Dien_Tu,2.5,1,1,0,0,0,0,0,0,1,1,1,0,DV_Khach_San_Homestay,"HD_Tham_Quan_Di_Tich,HD_Am_Thuc,HD_Check_In"
KH3168,Nam,26-35,Tuan_Trang_Mat,3,48.5,8,Xuan,Sapa,Website_OTA,3.0,0,1,0,0,0,1,0,1,0,1,1,1,"DV_Khach_San_Homestay,DV_Thue_Xe_Tu_Lai","HD_Leo_Nui_Trekking,HD_Am_Thuc,HD_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH3169,Nu,55+,Kham_Pha,5,64.0,7,Dong,HCMC,Website_OTA,2.5,1,0,1,1,0,1,0,0,1,0,0,0,"DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Thue_Xe_Tu_Lai",HD_Tham_Quan_Di_Tich
KH3170,Nam,55+,Tuan_Trang_Mat,4,38.9,4,Xuan,Sapa,App_Di_Dong,4.0,0,1,0,1,0,0,0,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Dua_Don_San_Bay","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH3171,Nu,18-25,Di_Mot_Minh,2,33.7,4,Thu,Ha_Long,App_Di_Dong,4.5,0,1,1,0,1,0,1,0,1,1,1,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Tam_Bien,HD_Tham_Quan_Di_Tich,HD_Am_Thuc,HD_Check_In"
KH3172,Nu,26-35,Tuan_Trang_Mat,1,11.8,6,Ha,Mui_Ne,Truc_Tiep,4.5,1,1,0,0,0,0,1,0,0,1,1,0,DV_Khach_San_Homestay,"HD_Tam_Bien,HD_Am_Thuc,HD_Check_In"
KH3173,Nu,55+,Kham_Pha,6,12.6,2,Dong,Da_Lat,Truc_Tiep,4.5,0,1,0,1,0,1,0,1,0,1,0,0,"DV_Khach_San_Homestay,DV_Dua_Don_San_Bay,DV_Thue_Xe_Tu_Lai","HD_Leo_Nui_Trekking,HD_Am_Thuc"
KH3174,Nu,36-45,Kham_Pha,3,4.0,2,Xuan,Ha_Noi,Truc_Tiep,2.5,1,1,1,1,0,0,0,0,0,1,0,1,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Am_Thuc,HD_Nghi_Duong_Chua_Lanh"
KH3175,Nam,26-35,Tuan_Trang_Mat,6,254.0,8,Dong,Ha_Long,Truc_Tiep,4.5,1,1,0,0,1,0,1,0,0,1,1,0,"DV_Khach_San_Homestay,DV_Tour_Va_Khu_Vui_Choi","HD_Tam_Bien,HD_Am_Thuc,HD_Check_In"
KH3176,Nam,26-35,Tuan_Trang_Mat,3,14.2,3,Dong,Hoi_An,App_Di_Dong,3.5,0,1,0,0,1,0,0,0,0,1,1,0,"DV_Khach_San_Homestay,DV_Tour_Va_Khu_Vui_Choi","HD_Am_Thuc,HD_Check_In"
KH3177,Nu,46-55,Di_Mot_Minh,2,24.9,8,Thu,Hue,Website_OTA,3.0,1,1,1,0,1,1,0,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Tour_Va_Khu_Vui_Choi,DV_Thue_Xe_Tu_Lai","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH3178,Nam,46-55,Gia_Dinh,4,92.9,6,Thu,Mui_Ne,Truc_Tiep,3.0,1,1,0,0,0,0,1,0,1,1,0,0,DV_Khach_San_Homestay,"HD_Tam_Bien,HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH3179,Nu,26-35,Kham_Pha,3,5.3,3,Ha,Hue,App_Di_Dong,3.5,0,1,0,0,0,0,0,0,1,1,0,0,DV_Khach_San_Homestay,"HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH3180,Nam,46-55,Tuan_Trang_Mat,5,15.4,3,Thu,Sapa,Website_OTA,4.5,0,1,0,0,0,1,0,1,0,1,1,0,"DV_Khach_San_Homestay,DV_Thue_Xe_Tu_Lai","HD_Leo_Nui_Trekking,HD_Am_Thuc,HD_Check_In"
KH3181,Nam,46-55,Cong_Tac,4,16.2,5,Dong,Hoi_An,Super_App_Vi_Dien_Tu,3.5,1,1,0,0,0,0,0,0,1,1,0,0,DV_Khach_San_Homestay,"HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH3182,Nam,46-55,Tuan_Trang_Mat,2,5.5,2,Xuan,Sapa,Super_App_Vi_Dien_Tu,3.0,1,0,0,0,0,0,0,1,0,1,0,0,,"HD_Leo_Nui_Trekking,HD_Am_Thuc"
KH3183,Nam,55+,Ban_Be,1,12.4,7,Dong,HCMC,App_Di_Dong,5.0,0,1,1,1,0,1,0,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Thue_Xe_Tu_Lai","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH3184,Nu,26-35,Cong_Tac,1,1.9,2,Thu,Hue,Super_App_Vi_Dien_Tu,3.5,1,1,1,0,1,0,0,0,1,0,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Tour_Va_Khu_Vui_Choi",HD_Tham_Quan_Di_Tich
KH3185,Nu,36-45,Kham_Pha,3,39.5,6,Dong,Ha_Noi,Truc_Tiep,4.5,1,1,1,1,1,1,0,1,1,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi,DV_Thue_Xe_Tu_Lai","HD_Leo_Nui_Trekking,HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH3186,Nu,18-25,Kham_Pha,5,67.4,5,Dong,Phu_Quoc,Super_App_Vi_Dien_Tu,4.0,1,1,1,1,1,0,1,0,0,1,1,1,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Tam_Bien,HD_Am_Thuc,HD_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH3187,Nam,36-45,Ban_Be,6,33.4,8,Xuan,Mui_Ne,Super_App_Vi_Dien_Tu,2.5,1,1,1,0,1,0,0,0,0,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Tour_Va_Khu_Vui_Choi",HD_Am_Thuc
KH3188,Nam,46-55,Tuan_Trang_Mat,3,18.9,6,Ha,Phu_Quoc,App_Di_Dong,2.5,1,1,1,0,0,0,0,0,0,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay",HD_Am_Thuc
KH3189,Nam,46-55,Tuan_Trang_Mat,1,7.0,8,Dong,Sapa,App_Di_Dong,3.5,1,1,0,0,0,1,0,0,1,0,0,0,"DV_Khach_San_Homestay,DV_Thue_Xe_Tu_Lai",HD_Tham_Quan_Di_Tich
KH3190,Nam,46-55,Cong_Tac,3,5.3,2,Thu,HCMC,Truc_Tiep,4.0,1,1,1,1,1,0,0,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH3191,Nu,18-25,Di_Mot_Minh,1,15.3,7,Thu,Da_Lat,Truc_Tiep,3.5,0,1,1,0,0,0,0,1,0,1,0,1,"DV_Khach_San_Homestay,DV_Ve_May_Bay","HD_Leo_Nui_Trekking,HD_Am_Thuc,HD_Nghi_Duong_Chua_Lanh"
KH3192,Nu,18-25,Ban_Be,2,11.2,4,Thu,Hue,Super_App_Vi_Dien_Tu,2.5,1,1,1,1,1,0,0,0,1,1,0,1,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Tham_Quan_Di_Tich,HD_Am_Thuc,HD_Nghi_Duong_Chua_Lanh"
KH3193,Nu,55+,Di_Mot_Minh,3,6.8,2,Thu,Hoi_An,App_Di_Dong,4.5,1,1,0,0,1,0,0,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Tour_Va_Khu_Vui_Choi","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH3194,Nu,55+,Tuan_Trang_Mat,4,6.4,2,Thu,HCMC,Super_App_Vi_Dien_Tu,4.0,1,1,1,0,1,0,0,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH3195,Nu,55+,Tuan_Trang_Mat,3,7.5,2,Dong,Da_Lat,App_Di_Dong,4.5,1,1,1,1,0,1,0,1,1,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Thue_Xe_Tu_Lai","HD_Leo_Nui_Trekking,HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH3196,Nu,26-35,Ban_Be,3,24.7,4,Ha,Phu_Quoc,Super_App_Vi_Dien_Tu,4.5,0,1,1,0,1,0,0,0,0,1,1,1,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Am_Thuc,HD_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH3197,Nu,18-25,Tuan_Trang_Mat,5,40.6,5,Dong,Phu_Quoc,Truc_Tiep,5.0,0,1,1,1,0,0,1,0,0,1,1,1,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Tam_Bien,HD_Am_Thuc,HD_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH3198,Nam,26-35,Cong_Tac,3,14.8,2,Dong,Ha_Noi,Truc_Tiep,3.5,1,1,1,0,0,1,0,0,1,1,1,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Thue_Xe_Tu_Lai","HD_Tham_Quan_Di_Tich,HD_Am_Thuc,HD_Check_In"
KH3199,Nu,46-55,Kham_Pha,6,7.3,2,Dong,HCMC,Website_OTA,3.0,0,1,0,0,1,0,0,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Tour_Va_Khu_Vui_Choi","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH3200,Nam,46-55,Tuan_Trang_Mat,4,67.3,5,Xuan,Ha_Long,Website_OTA,3.5,0,1,1,1,1,0,1,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Tam_Bien,HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH3201,Nu,46-55,Gia_Dinh,1,5.6,6,Dong,HCMC,Website_OTA,3.0,1,1,1,1,1,0,0,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH3202,Nu,55+,Kham_Pha,4,8.2,2,Dong,Da_Nang,Super_App_Vi_Dien_Tu,2.5,0,1,0,0,1,0,1,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Tour_Va_Khu_Vui_Choi","HD_Tam_Bien,HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH3203,Nam,36-45,Kham_Pha,4,11.9,5,Thu,Da_Lat,App_Di_Dong,3.0,1,1,1,0,0,1,0,1,0,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Thue_Xe_Tu_Lai","HD_Leo_Nui_Trekking,HD_Am_Thuc"
KH3204,Nam,26-35,Ban_Be,4,4.7,2,Ha,Hue,Super_App_Vi_Dien_Tu,3.0,0,1,1,1,1,0,0,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH3205,Nam,18-25,Cong_Tac,6,41.8,5,Ha,Ha_Long,Truc_Tiep,4.5,0,1,1,1,0,0,1,0,0,1,1,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Tam_Bien,HD_Am_Thuc,HD_Check_In"
KH3206,Nam,26-35,Ban_Be,4,56.7,5,Ha,Sapa,Truc_Tiep,5.0,1,1,0,0,0,1,0,1,0,1,1,0,"DV_Khach_San_Homestay,DV_Thue_Xe_Tu_Lai","HD_Leo_Nui_Trekking,HD_Am_Thuc,HD_Check_In"
KH3207,Nu,18-25,Tuan_Trang_Mat,6,52.4,7,Ha,Ha_Noi,App_Di_Dong,3.0,0,1,1,0,0,1,0,0,0,0,1,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Thue_Xe_Tu_Lai",HD_Check_In
KH3208,Nam,26-35,Gia_Dinh,3,28.9,7,Dong,Da_Lat,Website_OTA,3.5,0,1,1,1,0,1,0,1,0,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Thue_Xe_Tu_Lai","HD_Leo_Nui_Trekking,HD_Am_Thuc"
KH3209,Nam,55+,Cong_Tac,1,8.9,7,Xuan,Hue,App_Di_Dong,4.5,0,1,1,1,0,0,0,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH3210,Nu,18-25,Cong_Tac,6,87.1,8,Dong,Phu_Quoc,App_Di_Dong,2.5,0,1,0,0,0,0,1,0,0,1,0,1,DV_Khach_San_Homestay,"HD_Tam_Bien,HD_Am_Thuc,HD_Nghi_Duong_Chua_Lanh"
KH3211,Nu,18-25,Cong_Tac,1,7.8,4,Ha,Hoi_An,Website_OTA,4.5,0,1,0,0,1,1,0,0,1,1,1,1,"DV_Khach_San_Homestay,DV_Tour_Va_Khu_Vui_Choi,DV_Thue_Xe_Tu_Lai","HD_Tham_Quan_Di_Tich,HD_Am_Thuc,HD_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH3212,Nam,26-35,Di_Mot_Minh,1,9.1,6,Thu,Nha_Trang,Truc_Tiep,3.0,0,1,1,1,1,0,1,0,0,0,1,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Tam_Bien,HD_Check_In"
KH3213,Nu,26-35,Di_Mot_Minh,1,5.1,2,Ha,Hue,Truc_Tiep,3.5,1,1,0,0,1,0,0,1,1,1,1,0,"DV_Khach_San_Homestay,DV_Tour_Va_Khu_Vui_Choi","HD_Leo_Nui_Trekking,HD_Tham_Quan_Di_Tich,HD_Am_Thuc,HD_Check_In"
KH3214,Nam,26-35,Gia_Dinh,2,12.9,6,Dong,Ha_Noi,Truc_Tiep,4.5,0,1,1,1,1,0,0,0,0,1,1,1,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Am_Thuc,HD_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH3215,Nam,18-25,Cong_Tac,3,18.9,5,Thu,HCMC,Truc_Tiep,3.0,1,1,1,0,1,1,0,0,0,1,1,1,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Tour_Va_Khu_Vui_Choi,DV_Thue_Xe_Tu_Lai","HD_Am_Thuc,HD_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH3216,Nam,46-55,Gia_Dinh,5,43.1,8,Ha,Da_Lat,Truc_Tiep,4.0,0,1,0,0,0,1,0,1,1,1,0,0,"DV_Khach_San_Homestay,DV_Thue_Xe_Tu_Lai","HD_Leo_Nui_Trekking,HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH3217,Nam,36-45,Cong_Tac,3,46.9,7,Xuan,Hue,App_Di_Dong,3.0,0,0,1,1,1,1,0,0,1,1,0,0,"DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi,DV_Thue_Xe_Tu_Lai","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH3218,Nu,18-25,Gia_Dinh,5,22.8,3,Xuan,Mui_Ne,Super_App_Vi_Dien_Tu,4.0,0,1,0,0,1,0,1,0,0,0,1,1,"DV_Khach_San_Homestay,DV_Tour_Va_Khu_Vui_Choi","HD_Tam_Bien,HD_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH3219,Nam,55+,Tuan_Trang_Mat,4,10.7,2,Ha,Da_Nang,Website_OTA,4.5,1,1,1,0,1,0,1,0,1,1,0,1,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Tam_Bien,HD_Tham_Quan_Di_Tich,HD_Am_Thuc,HD_Nghi_Duong_Chua_Lanh"
KH3220,Nam,55+,Di_Mot_Minh,6,67.9,7,Ha,Da_Nang,Truc_Tiep,4.0,1,1,1,1,1,0,1,0,1,0,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Tam_Bien,HD_Tham_Quan_Di_Tich"
KH3221,Nu,26-35,Gia_Dinh,2,12.1,3,Dong,Mui_Ne,Super_App_Vi_Dien_Tu,4.5,0,1,0,0,1,0,1,0,0,1,1,1,"DV_Khach_San_Homestay,DV_Tour_Va_Khu_Vui_Choi","HD_Tam_Bien,HD_Am_Thuc,HD_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH3222,Nu,46-55,Cong_Tac,1,15.3,7,Dong,Hue,Website_OTA,3.0,1,1,0,0,0,1,0,0,1,0,0,0,"DV_Khach_San_Homestay,DV_Thue_Xe_Tu_Lai",HD_Tham_Quan_Di_Tich
KH3223,Nu,18-25,Cong_Tac,2,13.8,6,Thu,Hoi_An,Super_App_Vi_Dien_Tu,3.0,0,1,0,0,1,1,0,0,1,1,1,0,"DV_Khach_San_Homestay,DV_Tour_Va_Khu_Vui_Choi,DV_Thue_Xe_Tu_Lai","HD_Tham_Quan_Di_Tich,HD_Am_Thuc,HD_Check_In"
KH3224,Nu,18-25,Cong_Tac,5,32.7,8,Thu,Sapa,Super_App_Vi_Dien_Tu,3.0,1,1,0,0,0,1,0,1,0,1,1,0,"DV_Khach_San_Homestay,DV_Thue_Xe_Tu_Lai","HD_Leo_Nui_Trekking,HD_Am_Thuc,HD_Check_In"
